A_000	A_003	A_009	A_019	A_020	A_027	A_033	A_035	A_036	A_050	A_051	A_053	A_065	A_085	A_091	A_098	A_102	A_103	A_104	A_119	A_127	A_146	A_174	A_190	A_200	A_207	A_208	A_220	A_227	A_235	A_240	A_243	A_244	A_247	A_251	A_252	A_256	A_275	A_285	A_291	A_303	A_310	A_320	A_323	A_333	A_338	A_352	A_357	A_362	A_363	A_387	A_396	A_430	A_444	A_446	A_449	A_451	A_452	A_457	A_477	A_486	A_493	A_502	A_513	A_519	A_527	A_529	A_530	A_536	A_539	A_549	A_550	A_553	A_559	A_562	A_563	A_574	A_588	A_590	A_602	A_608	A_612	A_619	A_651	A_664	A_678	A_680	A_691	A_694	A_695	A_722
1.958776e+02	2.452565e+02	2.573969e+02	2.901970e+02	8.197545e+02	3.102389e+02	2.333459e+02	3.039638e+02	2.342514e+02	3.134356e+02	4.736916e+02	2.221982e+02	3.539787e+02	5.530080e+02	2.156632e+02	3.007414e+02	3.199225e+02	2.243938e+02	1.149050e+03	2.989693e+02	3.455854e+02	3.076491e+02	3.385378e+02	3.574205e+02	2.610980e+02	3.829843e+02	3.581197e+02	2.254937e+02	2.913731e+02	4.128088e+02	2.758233e+02	1.149426e+03	2.420059e+02	4.085730e+02	2.568852e+02	4.523636e+02	6.985617e+02	2.149257e+02	4.019671e+02	5.036199e+02	2.473202e+02	3.105534e+02	2.720522e+02	1.467554e+02	2.525932e+02	5.614579e+02	4.484540e+02	2.265453e+02	4.513472e+02	2.537449e+02	2.905102e+02	3.674175e+02	2.324810e+02	3.322491e+02	1.770533e+02	3.165276e+02	4.076431e+02	2.082436e+02	9.600772e+02	1.770533e+02	4.318211e+02	3.275031e+02	3.091503e+02	2.414899e+02	3.699910e+02	2.989693e+02	3.385104e+02	2.435539e+02	6.529104e+02	1.909546e+02	4.513401e+02	2.512773e+02	2.196597e+02	3.374666e+02	2.776101e+02	1.968669e+02	2.087832e+02	2.745747e+02	2.982449e+02	2.083141e+02	2.395427e+02	2.672901e+02	2.824642e+02	3.704908e+02	2.861325e+02	2.551651e+02	3.749374e+02	3.116664e+02	3.788946e+02	2.286544e+02	7.330571e+02
7.416654e+03	1.295150e+04	7.198755e+03	8.249503e+03	1.780263e+04	1.136637e+04	6.362837e+03	1.597692e+04	1.253890e+04	1.015772e+04	5.817236e+03	9.326551e+03	1.525001e+04	1.004105e+04	8.718413e+03	9.896782e+03	1.459379e+04	8.700663e+03	8.607837e+03	1.016186e+04	1.532106e+04	1.065698e+04	1.212420e+04	1.607686e+04	1.305075e+04	1.228867e+04	1.163752e+04	8.889665e+03	1.469450e+04	1.328528e+04	1.134023e+04	1.547676e+04	1.507694e+04	9.086208e+03	1.214546e+04	1.042947e+04	1.299149e+04	6.288191e+03	1.276262e+04	1.250277e+04	9.956578e+03	1.554736e+04	1.072539e+04	1.291584e+04	9.828086e+03	9.837992e+03	1.773080e+04	2.157179e+04	1.334190e+04	6.521266e+03	9.789649e+03	1.058299e+04	6.551030e+03	1.315674e+04	6.317205e+03	8.093501e+03	1.341104e+04	1.485277e+04	1.106424e+04	1.783169e+04	1.449636e+04	1.320936e+04	6.984791e+03	1.554253e+04	7.902619e+03	1.300441e+04	1.362512e+04	7.035092e+03	9.113733e+03	9.527195e+03	1.200066e+04	1.087725e+04	1.150385e+04	1.758432e+04	1.086953e+04	8.541396e+03	8.016189e+03	1.623789e+04	1.302899e+04	1.067145e+04	6.911014e+03	1.297470e+04	1.198790e+04	7.685460e+03	8.110342e+03	1.024757e+04	1.418694e+04	8.712690e+03	7.670552e+03	1.467116e+04	1.561920e+04
9.403424e+02	1.177548e+03	1.034657e+03	1.063948e+03	9.955969e+02	8.991821e+02	1.012030e+03	1.233155e+03	9.222124e+02	1.038385e+03	1.180151e+03	9.452427e+02	1.851021e+03	1.283382e+03	7.526599e+02	8.448125e+02	9.034982e+02	9.743222e+02	1.210528e+03	1.207448e+03	1.235491e+03	1.085869e+03	1.350776e+03	1.064912e+03	1.069590e+03	1.239346e+03	1.122235e+03	9.775390e+02	8.811584e+02	1.374267e+03	1.307634e+03	1.314516e+03	1.131624e+03	1.433914e+03	1.149847e+03	1.145733e+03	3.882604e+03	1.313552e+03	1.437292e+03	1.795990e+03	9.572290e+02	1.285122e+03	1.099076e+03	9.801046e+02	9.242150e+02	1.186341e+03	1.131265e+03	1.365402e+03	1.348335e+03	7.613398e+02	1.110612e+03	1.064483e+03	1.067233e+03	1.242634e+03	1.013353e+03	9.572585e+02	1.171646e+03	9.639837e+02	1.140658e+03	9.338459e+02	1.696380e+03	1.177616e+03	1.680940e+03	1.470311e+03	1.348033e+03	1.102044e+03	3.028535e+03	1.052080e+03	9.418514e+02	8.797570e+02	9.534064e+02	8.655589e+02	1.325117e+03	1.593879e+03	9.880448e+02	9.302105e+02	9.297512e+02	1.245610e+03	1.640254e+03	9.444604e+02	7.594124e+02	1.815001e+03	1.012331e+03	1.644907e+03	8.381018e+02	1.022508e+03	1.885510e+03	1.309722e+03	1.522689e+03	1.276931e+03	1.033942e+03
5.750840e+02	9.661882e+02	6.613246e+02	7.297727e+02	1.274585e+03	7.076905e+02	4.879977e+02	1.172020e+03	1.039288e+03	5.687555e+02	5.919978e+02	7.807902e+02	1.908317e+03	8.799307e+02	6.229681e+02	8.026523e+02	8.887374e+02	5.511503e+02	9.410896e+02	8.203991e+02	1.521633e+03	7.989174e+02	1.064184e+03	9.332302e+02	1.014148e+03	1.128091e+03	9.169105e+02	6.369284e+02	9.036826e+02	1.002960e+03	1.065905e+03	1.356384e+03	1.078335e+03	6.106415e+02	9.532979e+02	1.072460e+03	1.286132e+03	4.904951e+02	1.087716e+03	1.169183e+03	6.722746e+02	1.269461e+03	8.220904e+02	7.316831e+02	7.352353e+02	9.093502e+02	1.362558e+03	2.184655e+03	1.358978e+03	4.379591e+02	6.843278e+02	8.717930e+02	6.315020e+02	1.136754e+03	7.975919e+02	6.790862e+02	9.830423e+02	1.015523e+03	7.743668e+02	1.425158e+03	1.069571e+03	1.049247e+03	6.974019e+02	2.139882e+03	1.036858e+03	9.329227e+02	9.963451e+02	6.369284e+02	8.531333e+02	5.661982e+02	6.695783e+02	7.803695e+02	6.695951e+02	1.415067e+03	8.837999e+02	6.637408e+02	6.860856e+02	1.242715e+03	7.818311e+02	8.183533e+02	3.868559e+02	9.647738e+02	8.676624e+02	5.322549e+02	6.785565e+02	7.345487e+02	1.254470e+03	8.610877e+02	8.557515e+02	1.459545e+03	1.568325e+03
8.048773e+02	9.884461e+02	8.910303e+02	9.368850e+02	1.123920e+03	9.566270e+02	9.351204e+02	1.108405e+03	9.217286e+02	8.935140e+02	1.069161e+03	1.192704e+03	1.774194e+03	1.019965e+03	7.737334e+02	8.837106e+02	1.068173e+03	9.142502e+02	1.047216e+03	9.336719e+02	1.240979e+03	9.487311e+02	1.215286e+03	1.124360e+03	1.110662e+03	9.865832e+02	1.091013e+03	9.846753e+02	9.591931e+02	1.022012e+03	1.500903e+03	1.229170e+03	1.011849e+03	1.048676e+03	1.103791e+03	1.078670e+03	1.641252e+03	9.319644e+02	1.119556e+03	1.051868e+03	1.031158e+03	1.067773e+03	1.086146e+03	8.365045e+02	8.652753e+02	1.112059e+03	1.056154e+03	1.180552e+03	1.274010e+03	9.073613e+02	1.021730e+03	1.111481e+03	9.313998e+02	1.138304e+03	8.414251e+02	9.884461e+02	1.249001e+03	1.055489e+03	8.814666e+02	1.112551e+03	9.294533e+02	1.209915e+03	1.049163e+03	1.215405e+03	1.100259e+03	1.549092e+03	1.099825e+03	9.347745e+02	1.015996e+03	8.754429e+02	1.102253e+03	9.153412e+02	1.178979e+03	1.222321e+03	1.138330e+03	9.484316e+02	8.889796e+02	1.205059e+03	1.035297e+03	9.627864e+02	7.420287e+02	1.153152e+03	9.489288e+02	9.357627e+02	8.550110e+02	1.177011e+03	1.425811e+03	1.074101e+03	1.082253e+03	1.032345e+03	1.069115e+03
8.336282e+02	1.463323e+03	1.077580e+03	1.080368e+03	1.569818e+03	1.142346e+03	8.411402e+02	1.671819e+03	1.225832e+03	1.045522e+03	1.108416e+03	9.976734e+02	1.705757e+03	1.211701e+03	8.896390e+02	9.475169e+02	1.178633e+03	9.539729e+02	1.080076e+03	1.021457e+03	1.632567e+03	9.973928e+02	1.242425e+03	1.258187e+03	1.376242e+03	1.280294e+03	1.235039e+03	9.373892e+02	1.230498e+03	1.334601e+03	1.353751e+03	1.779147e+03	1.315053e+03	9.745888e+02	1.181153e+03	1.310881e+03	2.003643e+03	9.299433e+02	1.350161e+03	1.456489e+03	1.051137e+03	1.620552e+03	1.272380e+03	9.607012e+02	9.629311e+02	1.104878e+03	1.584155e+03	2.104141e+03	1.369111e+03	7.439547e+02	1.075816e+03	1.036779e+03	8.382957e+02	1.702371e+03	1.151496e+03	8.898168e+02	1.432415e+03	1.343327e+03	1.072146e+03	1.464841e+03	1.258377e+03	1.268511e+03	1.092212e+03	1.549777e+03	1.334925e+03	1.197588e+03	1.518618e+03	9.208381e+02	9.180315e+02	8.806548e+02	1.084904e+03	1.012863e+03	1.276930e+03	2.142102e+03	1.186657e+03	2.027126e+03	9.588371e+02	1.655155e+03	1.174564e+03	1.123347e+03	6.891673e+02	1.511158e+03	1.178644e+03	9.970731e+02	8.301846e+02	1.015008e+03	1.481487e+03	1.146534e+03	1.258377e+03	1.454268e+03	1.421742e+03
1.255004e+04	1.804384e+04	1.021916e+04	1.400574e+04	2.610133e+04	1.581255e+04	1.017344e+04	2.047450e+04	1.767928e+04	1.272143e+04	8.688540e+03	1.553272e+04	1.949349e+04	1.426715e+04	1.475244e+04	1.677677e+04	2.055561e+04	1.280846e+04	1.355291e+04	1.435014e+04	2.198392e+04	1.604663e+04	1.726085e+04	2.156998e+04	1.834095e+04	1.755111e+04	1.498677e+04	1.307142e+04	2.014489e+04	1.746203e+04	1.781247e+04	2.102144e+04	2.343696e+04	1.413213e+04	1.975704e+04	1.817192e+04	1.904860e+04	9.187078e+03	1.891673e+04	1.819432e+04	1.450148e+04	2.051745e+04	1.666229e+04	2.071886e+04	1.510854e+04	1.333327e+04	2.458101e+04	2.786360e+04	1.930917e+04	1.068066e+04	1.410568e+04	1.464244e+04	1.093909e+04	1.690675e+04	1.175255e+04	1.390554e+04	1.973104e+04	2.088315e+04	1.794345e+04	2.592387e+04	2.035334e+04	1.824628e+04	1.028552e+04	2.282746e+04	1.300305e+04	1.885718e+04	1.943912e+04	1.180304e+04	1.374868e+04	1.331159e+04	1.775341e+04	1.635312e+04	1.645405e+04	2.334703e+04	1.649141e+04	1.413604e+04	1.414354e+04	2.146879e+04	1.826764e+04	1.575592e+04	1.163587e+04	1.957268e+04	1.829699e+04	1.329822e+04	1.114285e+04	1.472276e+04	2.045460e+04	1.473865e+04	1.299962e+04	2.283456e+04	2.363443e+04
3.717827e+02	4.975496e+02	5.605920e+02	3.994306e+02	4.026548e+02	4.656426e+02	4.911803e+02	7.380951e+02	4.541761e+02	4.036665e+02	9.565768e+02	4.312429e+02	7.522496e+02	5.457188e+02	3.928800e+02	3.900670e+02	7.324268e+02	3.483977e+02	5.766616e+02	4.107484e+02	4.818684e+02	4.163127e+02	5.414217e+02	5.073849e+02	2.897177e+03	7.880658e+02	6.197940e+02	4.452504e+02	3.679275e+02	5.525293e+02	5.619969e+02	6.168112e+02	4.803215e+02	6.333901e+02	4.366047e+02	5.399274e+02	1.715001e+03	4.053190e+02	6.048493e+02	8.498387e+02	5.307162e+02	5.819714e+02	5.147760e+02	2.983462e+02	3.973417e+02	6.521417e+02	5.002834e+02	4.692994e+02	6.237103e+02	3.852003e+02	4.950615e+02	5.229719e+02	4.482020e+02	5.573752e+02	4.170959e+02	4.651441e+02	5.855348e+02	3.586554e+02	5.958887e+02	3.248441e+02	4.505462e+02	4.530304e+02	6.366719e+02	4.970946e+02	4.875838e+02	4.183361e+02	6.333214e+02	4.798132e+02	4.663916e+02	3.657279e+02	5.510545e+02	3.788151e+02	5.809900e+02	6.800743e+02	4.086545e+02	1.186141e+03	4.763442e+02	5.034592e+02	5.201431e+02	5.361986e+02	3.768584e+02	6.780412e+02	4.352313e+02	4.218697e+02	5.189871e+02	4.543891e+02	8.035756e+02	5.463975e+02	7.341887e+02	5.005150e+02	4.041320e+02
9.986824e+02	1.091230e+03	9.944959e+02	1.473080e+03	1.024057e+03	1.049778e+03	7.577610e+02	1.428249e+03	1.172521e+03	9.888799e+02	1.273617e+03	1.331872e+03	1.446707e+03	1.423790e+03	9.145516e+02	9.873000e+02	9.302983e+02	1.174418e+03	1.895418e+03	9.043561e+02	2.240932e+03	1.773535e+03	1.121916e+03	1.935525e+03	1.711348e+03	1.995258e+03	9.096027e+02	1.084792e+03	1.092307e+03	1.288102e+03	1.103207e+03	1.588691e+03	1.167284e+03	9.467192e+02	1.062956e+03	1.048846e+03	1.224202e+03	8.425171e+02	2.017951e+03	1.674632e+03	1.258993e+03	1.151295e+03	1.206040e+03	1.129137e+03	1.502528e+03	1.115649e+03	1.209717e+03	1.221382e+03	1.719791e+03	7.692966e+02	1.117693e+03	1.100582e+03	1.117455e+03	1.136990e+03	2.044392e+03	1.022860e+03	9.865644e+02	1.613332e+03	8.735757e+02	1.320377e+03	1.011549e+03	1.512386e+03	1.204555e+03	1.929260e+03	1.521283e+03	1.725165e+03	1.836072e+03	1.415236e+03	1.077801e+03	7.890519e+02	1.070795e+03	8.714964e+02	9.571649e+02	1.481039e+03	1.625042e+03	1.265427e+03	1.412048e+03	1.573277e+03	8.882798e+02	1.134964e+03	8.675662e+02	1.064288e+03	1.295264e+03	1.361354e+03	1.087462e+03	1.087709e+03	1.588093e+03	2.097105e+03	1.733095e+03	9.446403e+02	1.694494e+03
4.622597e+02	6.008477e+02	6.033265e+02	5.199668e+02	5.524644e+02	5.688987e+02	5.280414e+02	5.824140e+02	6.255825e+02	5.388544e+02	1.028743e+03	8.873583e+02	9.119332e+02	6.657645e+02	3.922762e+02	5.101432e+02	5.738007e+02	4.555807e+02	6.777353e+02	5.065937e+02	6.087416e+02	4.879430e+02	6.786591e+02	6.526413e+02	6.240082e+02	5.506966e+02	6.344560e+02	5.266671e+02	5.699293e+02	7.682437e+02	8.246640e+02	6.941020e+02	6.158111e+02	7.219355e+02	6.096003e+02	6.671097e+02	2.061227e+03	5.492332e+02	7.879513e+02	5.738007e+02	4.981723e+02	6.575190e+02	6.114351e+02	4.692383e+02	4.194597e+02	6.750789e+02	6.190021e+02	6.781957e+02	6.563035e+02	4.428986e+02	5.307656e+02	5.980984e+02	4.594972e+02	6.786591e+02	5.492332e+02	5.750824e+02	8.904157e+02	4.093116e+02	6.270673e+02	5.667931e+02	5.525016e+02	6.294672e+02	5.400703e+02	7.085414e+02	6.685270e+02	6.240428e+02	8.317211e+02	5.522832e+02	5.070978e+02	5.050815e+02	4.930129e+02	5.129057e+02	6.770300e+02	8.110058e+02	5.860964e+02	4.908056e+02	4.192963e+02	6.804444e+02	5.814263e+02	5.257485e+02	3.911945e+02	8.955389e+02	5.668375e+02	5.574064e+02	5.080925e+02	5.643542e+02	9.760862e+02	7.208371e+02	5.939393e+02	5.887429e+02	5.478974e+02
8.781143e+02	1.197027e+03	1.154130e+03	1.026457e+03	9.969830e+02	9.979577e+02	1.026005e+03	1.538006e+03	1.086781e+03	1.141887e+03	1.318712e+03	1.207999e+03	1.465346e+03	1.303533e+03	8.383958e+02	8.690221e+02	1.037413e+03	1.005849e+03	1.620803e+03	9.546342e+02	1.622116e+03	1.395980e+03	1.265473e+03	1.027438e+03	1.332677e+03	1.456274e+03	1.248980e+03	1.109733e+03	1.016767e+03	1.196225e+03	1.123009e+03	1.442535e+03	1.199010e+03	1.158058e+03	2.283236e+03	1.279253e+03	1.284283e+03	9.646341e+02	1.447890e+03	1.445396e+03	1.112119e+03	1.575504e+03	1.104462e+03	9.518770e+02	1.142165e+03	1.159916e+03	1.198012e+03	1.400197e+03	1.205155e+03	9.479518e+02	1.144147e+03	1.142118e+03	9.656864e+02	1.046027e+03	1.544592e+03	1.138508e+03	1.122701e+03	1.425560e+03	9.097342e+02	1.079448e+03	9.609011e+02	1.178654e+03	1.172414e+03	1.609986e+03	1.485856e+03	1.484760e+03	1.174032e+03	1.305744e+03	1.027086e+03	1.072497e+03	9.834630e+02	9.039553e+02	1.231552e+03	1.932182e+03	1.302752e+03	1.157101e+03	1.042020e+03	1.280618e+03	1.096621e+03	1.172501e+03	9.136057e+02	1.256866e+03	1.079466e+03	9.606049e+02	9.859404e+02	1.134893e+03	1.367178e+03	1.353625e+03	1.719860e+03	1.237440e+03	1.556200e+03
3.378516e+03	4.620257e+03	3.561106e+03	3.757681e+03	4.630437e+03	4.132324e+03	3.497405e+03	5.345769e+03	4.369891e+03	4.083535e+03	4.047141e+03	3.940838e+03	5.708546e+03	4.207762e+03	3.584746e+03	3.745307e+03	4.968698e+03	3.625080e+03	3.879429e+03	3.900728e+03	5.134880e+03	3.841480e+03	4.574689e+03	4.589363e+03	4.657341e+03	4.083334e+03	4.730788e+03	3.714259e+03	4.494306e+03	4.536713e+03	4.829449e+03	5.469796e+03	4.598273e+03	4.089023e+03	5.021099e+03	5.060141e+03	6.115287e+03	3.632880e+03	4.662347e+03	4.557226e+03	3.795783e+03	4.862366e+03	4.487061e+03	4.280286e+03	3.912678e+03	4.294911e+03	5.385972e+03	5.713865e+03	5.850332e+03	3.324778e+03	4.110714e+03	3.943314e+03	3.741942e+03	5.114334e+03	4.052621e+03	3.675111e+03	4.907628e+03	4.496195e+03	4.442566e+03	4.954016e+03	4.381303e+03	4.872120e+03	3.937115e+03	5.290567e+03	4.777418e+03	4.078978e+03	4.622335e+03	3.412914e+03	3.655128e+03	3.410035e+03	3.939718e+03	4.294773e+03	4.472362e+03	6.616588e+03	4.556726e+03	4.134211e+03	4.275177e+03	4.679064e+03	4.783390e+03	4.446617e+03	3.436904e+03	5.226494e+03	4.244452e+03	3.623155e+03	3.726823e+03	4.379249e+03	5.430239e+03	4.127233e+03	4.437066e+03	4.950116e+03	4.728384e+03
5.504583e+03	1.375968e+04	7.445924e+03	7.178501e+03	2.092998e+04	9.918609e+03	4.933995e+03	1.795391e+04	1.216994e+04	8.432484e+03	3.790434e+03	7.836126e+03	1.724660e+04	1.104600e+04	7.569031e+03	1.121497e+04	1.571008e+04	6.962705e+03	7.511941e+03	9.468351e+03	1.967359e+04	1.150654e+04	1.203667e+04	1.650908e+04	1.577450e+04	1.357113e+04	1.065650e+04	8.306017e+03	1.533986e+04	1.543647e+04	1.242318e+04	1.672733e+04	1.780656e+04	7.939195e+03	1.407683e+04	1.026192e+04	1.383720e+04	4.724011e+03	1.439978e+04	1.337430e+04	8.786338e+03	1.624289e+04	9.564419e+03	1.313074e+04	8.886394e+03	9.688774e+03	1.916380e+04	2.252984e+04	1.515659e+04	4.975528e+03	9.871115e+03	1.039775e+04	5.350808e+03	1.550818e+04	3.895083e+03	7.711347e+03	1.304491e+04	1.503954e+04	1.132331e+04	2.077117e+04	1.582268e+04	1.418393e+04	5.472354e+03	1.623420e+04	7.065350e+03	1.323401e+04	1.504975e+04	6.316583e+03	6.445395e+03	8.888740e+03	1.223154e+04	1.145668e+04	1.261889e+04	1.908344e+04	1.129477e+04	1.284249e+04	9.141266e+03	1.871206e+04	1.284007e+04	1.199273e+04	6.071632e+03	1.458239e+04	1.285171e+04	7.271821e+03	7.013646e+03	1.017713e+04	1.529460e+04	7.395828e+03	6.400067e+03	1.597473e+04	1.645758e+04
2.406045e+03	3.541765e+03	2.398567e+03	2.902279e+03	6.565189e+03	3.887568e+03	2.125447e+03	5.217972e+03	3.591787e+03	2.851385e+03	2.245123e+03	3.149202e+03	5.141355e+03	3.074492e+03	3.262094e+03	3.325387e+03	4.859690e+03	3.061072e+03	3.233407e+03	3.053732e+03	5.277479e+03	3.471811e+03	4.551445e+03	4.720746e+03	4.313722e+03	3.536494e+03	3.303986e+03	2.791572e+03	4.379087e+03	4.072182e+03	4.110258e+03	5.269348e+03	5.351639e+03	3.088607e+03	4.494789e+03	3.823679e+03	4.572107e+03	2.064310e+03	4.711140e+03	4.729468e+03	3.022127e+03	5.835168e+03	3.557158e+03	4.275934e+03	2.807749e+03	3.148121e+03	5.448422e+03	7.436700e+03	5.192528e+03	2.052353e+03	2.902502e+03	3.102090e+03	2.362332e+03	3.903880e+03	2.603824e+03	2.842546e+03	4.262598e+03	4.476955e+03	3.578391e+03	6.761142e+03	5.028834e+03	4.526139e+03	2.520792e+03	6.049050e+03	2.942897e+03	4.080910e+03	4.111288e+03	2.475181e+03	3.014086e+03	2.907507e+03	3.968741e+03	3.756599e+03	3.899997e+03	6.671221e+03	4.309864e+03	2.977959e+03	3.054267e+03	5.606066e+03	3.974132e+03	3.946527e+03	2.516775e+03	4.570307e+03	4.038178e+03	2.262003e+03	2.613098e+03	3.666590e+03	5.267435e+03	2.895750e+03	2.581808e+03	4.222366e+03	5.464144e+03
4.450265e+03	1.120746e+04	4.772950e+03	5.314519e+03	1.618134e+04	6.697941e+03	3.688470e+03	1.541209e+04	8.954199e+03	6.387618e+03	2.868474e+03	5.783565e+03	1.266144e+04	9.066231e+03	6.541562e+03	8.031963e+03	1.245713e+04	5.492075e+03	4.818541e+03	5.434639e+03	1.594406e+04	8.502218e+03	8.507736e+03	1.200282e+04	1.274922e+04	9.415058e+03	7.233046e+03	5.818674e+03	9.651579e+03	1.257506e+04	9.718609e+03	1.303569e+04	1.511977e+04	5.264204e+03	1.292408e+04	5.931653e+03	1.107976e+04	2.860181e+03	1.299490e+04	1.255096e+04	6.260234e+03	1.186179e+04	7.539412e+03	9.803653e+03	7.359404e+03	6.420442e+03	1.771278e+04	1.574345e+04	1.233500e+04	3.201089e+03	6.683353e+03	9.589197e+03	3.558027e+03	1.189038e+04	2.990051e+03	6.449019e+03	6.480552e+03	1.270256e+04	9.927774e+03	1.389811e+04	1.296340e+04	1.053657e+04	4.827645e+03	1.293992e+04	5.134466e+03	9.823453e+03	1.171846e+04	4.804669e+03	4.469663e+03	5.201480e+03	8.454719e+03	7.814367e+03	1.023740e+04	1.859211e+04	8.541857e+03	6.985860e+03	7.583115e+03	1.714485e+04	1.033886e+04	9.893870e+03	4.864540e+03	1.092553e+04	9.695477e+03	5.075574e+03	4.111449e+03	7.746535e+03	1.268344e+04	5.366660e+03	5.778152e+03	1.230111e+04	1.419933e+04
2.656008e+02	3.435392e+02	3.215841e+02	3.116426e+02	3.093076e+02	2.857804e+02	3.282305e+02	4.090099e+02	3.244537e+02	2.933267e+02	4.632636e+02	3.123997e+02	4.341212e+02	3.461440e+02	2.512181e+02	2.799835e+02	3.366449e+02	2.993925e+02	5.062715e+02	3.227110e+02	3.469229e+02	2.907492e+02	3.134042e+02	3.234027e+02	3.492063e+02	3.248727e+02	3.403909e+02	3.296106e+02	3.134042e+02	3.449629e+02	3.742622e+02	4.806940e+02	3.115222e+02	3.331995e+02	3.251629e+02	4.100325e+02	6.850694e+02	3.332028e+02	3.597579e+02	3.627726e+02	2.886131e+02	6.115251e+02	3.691563e+02	2.234419e+02	2.420846e+02	4.037634e+02	3.247730e+02	3.825802e+02	3.902431e+02	3.170326e+02	3.145369e+02	3.911157e+02	3.125843e+02	6.479029e+02	2.797923e+02	2.968299e+02	3.929199e+02	2.598477e+02	3.340523e+02	2.812623e+02	3.202551e+02	3.502148e+02	3.212139e+02	3.476990e+02	4.180575e+02	2.886871e+02	3.917897e+02	3.708119e+02	3.185869e+02	2.598184e+02	2.781268e+02	2.756687e+02	3.283027e+02	5.044650e+02	2.733356e+02	4.612057e+02	2.566537e+02	3.572130e+02	3.165426e+02	3.124007e+02	2.342219e+02	5.135092e+02	2.968299e+02	2.994633e+02	3.008479e+02	3.131126e+02	3.864156e+02	3.230787e+02	4.271666e+02	3.356528e+02	2.866954e+02
1.379150e+03	2.185233e+03	1.819052e+03	1.628376e+03	2.984329e+03	1.779080e+03	1.342533e+03	2.650043e+03	2.157148e+03	1.807497e+03	1.511008e+03	1.724530e+03	3.192029e+03	4.047966e+03	1.549814e+03	2.179426e+03	2.907879e+03	2.256670e+03	1.985238e+03	1.943523e+03	3.789458e+03	1.937340e+03	2.218719e+03	2.686581e+03	2.309016e+03	2.507412e+03	2.095016e+03	2.821918e+03	2.874397e+03	2.323439e+03	2.246490e+03	2.806187e+03	2.785146e+03	2.042433e+03	2.422926e+03	2.356065e+03	2.695084e+03	1.359862e+03	2.901193e+03	2.874928e+03	1.862544e+03	2.900335e+03	2.024906e+03	2.079422e+03	1.834170e+03	2.211518e+03	4.331192e+03	3.740771e+03	3.128083e+03	1.686498e+03	1.662396e+03	2.082252e+03	1.510146e+03	2.658898e+03	1.429513e+03	1.704546e+03	2.637101e+03	2.508300e+03	2.599952e+03	2.922431e+03	2.804425e+03	2.659063e+03	1.451106e+03	2.923161e+03	1.757378e+03	2.516482e+03	2.540183e+03	1.619893e+03	5.367360e+03	1.472070e+03	1.849829e+03	1.768448e+03	1.970384e+03	3.490028e+03	2.376352e+03	1.633762e+03	1.667287e+03	3.474831e+03	2.296539e+03	2.027509e+03	1.699468e+03	2.574063e+03	1.964873e+03	1.580733e+03	1.628933e+03	2.105841e+03	2.895753e+03	2.194878e+03	1.859315e+03	2.372914e+03	3.326104e+03
2.884437e+03	4.177540e+03	2.466452e+03	3.089632e+03	6.865166e+03	3.716080e+03	2.393863e+03	5.044659e+03	4.097286e+03	3.042667e+03	2.711738e+03	3.621185e+03	5.691019e+03	3.491434e+03	2.990877e+03	3.577737e+03	5.139690e+03	2.782661e+03	3.466023e+03	3.667650e+03	5.694374e+03	3.831130e+03	4.420470e+03	5.055287e+03	5.026940e+03	3.941273e+03	3.609382e+03	3.188538e+03	4.978452e+03	4.833718e+03	4.559177e+03	5.826746e+03	5.561070e+03	3.523558e+03	4.586148e+03	4.842037e+03	5.155769e+03	2.300144e+03	4.920878e+03	4.350438e+03	3.117455e+03	5.052915e+03	3.899935e+03	4.346456e+03	3.306677e+03	3.464449e+03	5.653278e+03	7.924530e+03	4.635333e+03	2.691092e+03	3.672026e+03	3.385039e+03	2.740599e+03	4.208448e+03	2.575326e+03	3.213409e+03	5.005918e+03	4.515563e+03	4.242370e+03	6.748606e+03	4.979681e+03	5.049881e+03	2.573746e+03	5.661876e+03	3.275198e+03	4.608932e+03	4.715550e+03	2.727982e+03	3.290426e+03	3.071606e+03	4.121371e+03	3.754179e+03	3.831675e+03	6.893051e+03	4.388659e+03	3.460749e+03	3.390261e+03	6.025541e+03	4.785324e+03	4.114429e+03	2.521713e+03	4.840615e+03	4.253455e+03	2.836432e+03	2.889139e+03	3.888135e+03	5.014202e+03	3.540643e+03	3.038823e+03	5.183863e+03	5.379072e+03
